"subject";"TRT";"APPEZZAMENTO";"LAVORAZIONE";"PARCELLA";"RIGA";"COLONNA";"REPLICA";"CM";"RES"
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";45;1.04
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";46;1.02
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";47;1
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";48;1.02
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";49;0.86
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";50;0.88
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";51;1.01
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";52;1.29
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";53;1.49
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";54;1.75
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";55;2.17
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";56;2.62
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";57;3.04
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";58;3.53
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";59;3.65
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";60;2.91
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";61;2.42
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";62;2.93
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";63;2.62
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";64;2.62
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";65;2.62
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";66;2.62
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";67;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";68;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";69;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";70;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";71;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";72;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";73;2.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";74;3.32
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";75;3.32
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";76;3.32
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";77;3.32
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";78;4
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";79;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";80;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";37;0.81
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"c";42;0.59
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";40;0.88
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";0;0.37
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";1;0.52
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";2;0.5
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";3;0.48
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";4;0.53
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";5;0.56
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";6;0.58
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";7;0.56
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";8;0.48
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";9;0.56
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";10;0.58
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";11;0.59
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";12;0.6
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";13;0.58
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";14;0.55
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";15;0.58
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";16;0.55
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";17;0.55
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";18;0.56
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";19;0.6
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";20;0.92
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";21;0.79
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";22;1.15
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";23;1.25
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";24;1.46
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";25;1.48
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";26;1.37
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";27;1.26
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";28;1.18
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";29;1.19
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";30;1.12
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";31;1.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";32;1.13
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";33;1.1
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";34;1.1
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";35;1
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";36;1.01
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";37;1.02
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";38;1.04
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";39;0.97
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";40;0.93
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";41;0.88
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";42;0.88
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";43;0.9
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";44;0.85
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";45;0.83
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";46;0.85
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";47;1.04
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";48;1.21
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";49;1.36
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";50;1.49
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";51;1.56
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";52;1.43
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";53;1.38
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";54;1.68
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";55;2.01
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";56;2.27
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";57;2.49
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";58;3.09
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";59;3.22
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";60;3.55
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";61;2.85
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";62;1.78
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";63;2.96
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";64;2.96
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";65;2.42
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";66;2.53
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";67;2.47
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";68;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";69;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";70;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";71;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";72;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";73;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";74;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";75;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";76;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";77;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";78;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";79;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"a";80;NA
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";0;0.25
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";1;0.35
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";2;0.51
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";3;0.71
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";4;0.73
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";5;0.7
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";6;0.48
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";7;0.52
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";8;0.69
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";9;0.92
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";10;0.98
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";11;1.02
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";12;1.07
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";13;1.16
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";14;1.11
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";15;1.1
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";16;1.07
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";17;0.98
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";18;0.98
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";19;0.99
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";20;0.76
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";21;0.76
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";22;0.72
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";23;0.78
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";24;0.79
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";25;0.82
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";26;0.82
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";27;0.8
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";28;0.79
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";29;0.79
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";30;0.71
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";31;0.72
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";32;0.73
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";33;0.69
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";34;0.71
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";35;0.76
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";36;0.77
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";42;1.45
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";39;0.85
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";38;0.79
"CO.10.Ara.2";"CO";10;"Ara";2;2;2;"b";41;1.22
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";3;0.63
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";5;0.65
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";6;0.69
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";7;0.81
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";8;0.91
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";9;0.97
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";10;0.97
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";11;0.92
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";12;0.89
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";13;0.67
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";14;0.67
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";15;0.52
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";16;0.52
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";17;0.46
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";18;0.53
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";19;0.64
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";20;0.66
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";21;0.66
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";22;0.48
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";23;0.67
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";24;1.41
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";25;1.41
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";26;1.62
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";27;1.77
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";28;1.84
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";29;1.84
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";30;1.75
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";31;1.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";32;1.66
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";33;1.7
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";34;1.75
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";35;1.56
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";36;1.56
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";37;1.35
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";38;1.35
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";39;1.66
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";40;1.71
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";41;1.66
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";42;2.56
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";4;0.62
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";44;2.74
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";45;2.74
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";46;2.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";47;2.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";48;2.76
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";49;2.82
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";50;2.78
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";51;2.78
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";52;3.31
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";53;3.26
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";54;3.29
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";55;3.29
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";56;3.17
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";57;4.29
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";58;3.77
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";59;3.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";60;3.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";61;4.27
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";62;4.06
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";63;4.27
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";64;4.87
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";65;5.31
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";66;4.73
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";67;4.73
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";68;5.18
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";69;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";70;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";71;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";72;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";73;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";74;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";75;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";76;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";77;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";78;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";79;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";80;NA
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";0;0.24
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";1;0.29
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"a";43;2.74
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";3;0.33
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";4;0.35
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";5;0.34
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";6;0.26
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";7;0.28
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";8;0.44
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";9;0.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";10;0.53
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";11;0.55
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";12;0.57
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";13;0.58
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";14;0.58
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";15;0.65
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";16;0.71
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";17;0.68
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";18;0.73
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";19;0.7
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";20;0.67
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";21;0.69
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";22;0.5
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";23;0.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";24;0.53
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";25;0.55
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";26;0.55
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";27;0.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";28;0.55
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";29;0.46
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";30;0.57
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";31;0.82
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";32;0.86
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";33;0.71
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";34;0.72
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";35;0.76
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";36;0.76
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";37;0.58
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";38;0.53
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";39;0.57
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";40;0.63
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";41;0.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";2;0.34
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";43;0.8
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";44;0.97
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";45;1.06
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";46;1.12
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";47;1.16
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";48;1.28
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";49;1.24
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";50;1.34
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";51;1.35
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";52;1.81
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";53;1.82
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";54;1.82
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";55;1.44
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";56;1.48
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";57;1.6
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";58;1.81
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";59;1.9
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";60;1.82
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";61;1.85
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";62;1.75
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";63;2.43
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";64;2.29
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";65;2.08
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";66;1.51
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";67;1.45
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";68;1.45
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";69;1.52
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";70;1.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";71;1.68
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";72;2.08
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";73;1.68
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";74;1.74
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";75;2
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";76;2.13
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";77;2.32
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";78;2.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";79;3.31
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"b";80;3.85
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";0;0.87
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";1;0.88
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";2;0.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";3;0.61
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";4;0.69
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";5;0.75
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";6;0.76
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";7;0.91
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";8;1
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";9;0.96
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";10;0.96
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";11;0.91
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";12;0.9
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";13;0.87
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";14;0.65
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";15;0.67
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";16;0.69
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";17;0.68
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";18;0.73
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";19;0.72
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";20;0.98
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";21;0.88
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";22;0.89
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";23;0.89
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";24;0.95
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";25;0.98
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";26;0.96
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";27;1.04
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";28;1.03
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";29;1.04
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";30;0.99
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";31;0.99
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";32;0.87
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";33;0.85
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";34;0.86
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";35;0.86
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";36;0.84
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";37;0.84
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";38;0.84
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";39;0.89
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";40;0.91
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";41;0.92
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";42;0.89
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";43;0.88
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";44;0.86
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";45;0.91
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";46;0.96
"CO.10.Ara.3";"CO";10;"Ara";3;3;3;"c";47;1.11
