0.023	13.500	32.692	10.960	0.080			
0.023	13.600	32.552	11.040	0.080			
0.023	13.700	32.275	11.120	0.080			
0.023	13.800	32.002	11.200	0.080			
0.024	13.900	31.733	11.280	0.080			
0.024	14.000	31.602	11.360	0.080			
0.024	14.100	31.340	11.440	0.080			
0.024	14.200	31.082	11.530	0.080			
0.024	14.300	30.577	11.610	0.080			
0.025	14.400	30.210	11.690	0.080			
0.025	14.500	29.851	11.770	0.080			
0.025	14.600	29.501	11.850	0.080			
0.026	14.700	28.822	11.930	0.080			
0.026	14.800	28.495	12.010	0.080			
0.027	14.900	28.176	12.090	0.080			
0.027	15.000	27.968	12.180	0.080			
0.027	15.300	27.361	12.420	0.240			
0.028	15.400	26.969	12.500	0.080			
0.028	15.500	26.682	12.580	0.080			
0.028	15.600	26.402	12.660	0.080			
0.029	15.700	26.128	12.740	0.080			
0.029	15.800	25.859	12.820	0.080			
0.030	15.900	25.250	12.910	0.080			
0.030	16.000	24.999	12.990	0.080			
0.030	16.100	24.835	13.070	0.080			
0.031	16.200	24.512	13.150	0.080			
0.031	16.300	24.275	13.230	0.080			
0.031	16.600	24.123	13.470	0.240			
0.031	16.700	23.970	13.560	0.080			
0.032	16.800	23.744	13.640	0.080			
0.032	16.900	23.375	13.720	0.080			
0.032	17.000	23.159	13.800	0.080			
0.033	17.100	22.878	13.880	0.080			
0.033	17.200	22.810	13.960	0.080			
0.033	17.300	22.469	14.040	0.080			
0.034	17.400	22.270	14.120	0.080			
0.034	17.500	21.817	14.200	0.080			
0.035	17.600	21.505	14.290	0.080			
0.035	17.700	21.323	14.370	0.080			
0.036	17.800	21.084	14.450	0.080			
0.036	17.900	20.621	14.530	0.080			
0.037	18.000	20.453	14.610	0.080			
0.037	18.100	20.179	14.690	0.080			
0.037	18.200	20.018	14.770	0.080			
0.038	18.300	19.807	14.850	0.080			
0.038	18.400	19.499	14.940	0.080			
0.039	18.500	19.249	15.020	0.080			
0.040	18.600	18.721	15.100	0.080			
0.040	18.700	18.583	15.180	0.080			
0.041	18.800	18.311	15.260	0.080			
0.041	18.900	18.047	15.340	0.080			
0.042	19.000	17.876	15.420	0.080			
0.043	19.100	17.420	15.500	0.080			
0.044	19.200	17.181	15.580	0.080			
0.044	19.300	17.142	15.670	0.080			
0.044	19.400	16.911	15.750	0.080			
0.045	19.500	16.465	15.830	0.080			
0.046	19.600	16.252	15.910	0.080			
