5.406	137.500	0.139	126.960	0.180			
5.436	138.100	0.138	127.520	0.550			
5.466	138.300	0.137	127.700	0.180			
5.556	138.700	0.135	128.070	0.370			
5.606	139.100	0.134	128.440	0.370			
5.686	139.200	0.132	128.530	0.090			
5.726	139.400	0.131	128.720	0.180			
5.776	139.800	0.130	129.090	0.370			
5.796	140.000	0.129	129.270	0.180			
5.836	140.600	0.128	129.820	0.550			
5.956	141.000	0.126	130.190	0.370			
6.006	141.200	0.125	130.380	0.180			
6.086	141.600	0.123	130.750	0.370			
6.116	141.800	0.123	130.930	0.180			
6.126	142.200	0.122	131.300	0.370			
6.156	142.400	0.122	131.490	0.180			
6.246	142.500	0.120	131.580	0.090			
6.286	142.900	0.119	131.950	0.370			
6.386	143.100	0.117	132.130	0.180			
6.406	143.300	0.117	132.320	0.180			
6.436	143.500	0.116	132.500	0.180			
6.446	143.900	0.116	132.870	0.370			
6.516	144.100	0.115	133.060	0.180			
6.566	144.500	0.114	133.430	0.370			
6.666	144.700	0.112	133.610	0.180			
6.706	144.900	0.112	133.800	0.180			
6.756	145.000	0.111	133.890	0.090			
6.776	145.200	0.111	134.070	0.180			
6.796	145.400	0.110	134.260	0.180			
6.826	145.600	0.110	134.440	0.180			
6.856	145.800	0.109	134.630	0.180			
6.996	146.200	0.107	135.000	0.370			
7.076	146.400	0.106	135.180	0.180			
7.116	146.800	0.105	135.550	0.370			
7.176	147.000	0.104	135.730	0.180			
7.186	147.200	0.104	135.920	0.180			
7.226	147.400	0.104	136.100	0.180			
7.276	147.500	0.103	136.200	0.090			
7.366	147.900	0.102	136.570	0.370			
7.416	148.100	0.101	136.750	0.180			
7.476	148.300	0.100	136.930	0.180			
7.506	148.500	0.100	137.120	0.180			
7.656	149.000	0.098	137.580	0.460			
7.706	149.200	0.097	137.770	0.180			
7.786	149.400	0.096	137.950	0.180			
7.806	149.600	0.096	138.130	0.180			
7.836	149.800	0.096	138.320	0.180			
7.876	150.000	0.095	138.500	0.180			
7.896	150.200	0.095	138.690	0.180			
7.996	150.400	0.094	138.870	0.180			
8.046	150.500	0.093	138.970	0.090			
8.136	150.700	0.092	139.150	0.180			
8.206	150.900	0.091	139.340	0.180			
8.256	151.100	0.091	139.520	0.180			
8.306	151.500	0.090	139.890	0.370			
8.336	151.700	0.090	140.070	0.180			
8.436	151.900	0.089	140.260	0.180			
8.476	152.100	0.088	140.440	0.180			
8.566	152.300	0.087	140.630	0.180			
8.606	152.500	0.087	140.810	0.180			
8.616	152.700	0.087	141.000	0.180			
8.736	152.800	0.086	141.090	0.090			
8.786	153.000	0.085	141.270	0.180			
8.886	153.200	0.084	141.460	0.180			
8.936	153.400	0.084	141.640	0.180			
9.026	153.800	0.083	142.010	0.370			
9.076	154.000	0.083	142.200	0.180			
9.176	154.200	0.082	142.380	0.180			
9.216	154.400	0.081	142.570	0.180			
9.296	154.600	0.081	142.750	0.180			
9.336	154.800	0.080	142.940	0.180			
9.346	154.900	0.080	143.030	0.090			
9.386	155.100	0.080	143.210	0.180			
9.526	155.300	0.079	143.400	0.180			
9.666	155.500	0.078	143.580	0.180			
