"";"APPEZZAMENTO";"LAV";"RIGA.CAMPO";"REPLICA";"COND";"SUBJECT";"Sample.Name";"Sample.quantity";"Stirrer.speed";"Ultrasonic.level";"HUMIDITY";"NOMI.RIGA";"d.1";"d.5";"d.9";"D..4..3....Volume.weighted.mean";"TIME";"X0.020000";"X0.022440";"X0.025179";"X0.028251";"X0.031698";"X0.035566";"X0.039905";"X0.044774";"X0.050238";"X0.056368";"X0.063246";"X0.070963";"X0.079621";"X0.089337";"X0.100237";"X0.112468";"X0.126191";"X0.141589";"X0.158866";"X0.178250";"X0.200000";"X0.224404";"X0.251785";"X0.282508";"X0.316979";"X0.355656";"X0.399052";"X0.447744";"X0.502377";"X0.563677";"X0.632456";"X0.709627";"X0.796214";"X0.893367";"X1.002374";"X1.124683";"X1.261915";"X1.415892";"X1.588656";"X1.782502";"X2.000000";"X2.244037";"X2.517851";"X2.825075";"X3.169786";"X3.556559";"X3.990525";"X4.477442";"X5.023773";"X5.636766";"X6.324555";"X7.096268";"X7.962143";"X8.933672";"X10.023745";"X11.246826";"X12.619147";"X14.158916";"X15.886565";"X17.825019";"X20.000000";"X22.440369";"X25.178508";"X28.250751";"X31.697864";"X35.565588";"X39.905246";"X44.774423";"X50.237729";"X56.367659";"X63.245553";"X70.962678";"X79.621434";"X89.336718";"X100.237447";"X112.468265";"X126.191469";"X141.589157";"X158.865647";"X178.250188";"X200.000000";"X224.403691";"X251.785082";"X282.507509";"X316.978638";"X355.655882";"X399.052463";"X447.744228";"X502.377286";"X563.676586";"X632.455532";"X709.626778";"X796.214341";"X893.367184";"X1002.374467";"X1124.682650";"X1261.914689";"X1415.891569";"X1588.656469";"X1782.501876";"X2000.000000"
"91";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"139";2009;14191;145993;53337;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083002;0.12815;0.192869;0.252406;0.325816;0.405846;0.495104;0.592562;0.69836;0.812495;0.932148;1.059358;1.187929;1.320477;1.451034;1.580401;1.706072;1.826501;1.942855;2.051335;2.155139;2.249791;2.338299;2.419564;2.495385;2.567441;2.635462;2.701498;2.762153;2.817478;2.862405;2.893778;2.907097;2.89896;2.866344;2.809543;2.727032;2.623789;2.500532;2.363092;2.21543;2.061143;1.908399;1.757245;1.617954;1.489156;1.376777;1.279365;1.196375;1.126014;1.063933;1.009172;0.958287;0.912858;0.872541;0.839864;0.815098;0.796495;0.780686;0.761359;0.733108;0.6887;0.625246;0.541133;0.427672;0.320544;0.180188;0.00576;0;0;0;0;0;0;0
"92";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"140";1934;13074;115913;43969;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085514;0.132597;0.200738;0.263405;0.34083;0.425348;0.51971;0.622825;0.734823;0.855679;0.982367;1.117;1.252961;1.39294;1.53055;1.666551;1.798219;1.923867;2.044651;2.156602;2.262985;2.359181;2.448201;2.528822;2.602694;2.67123;2.733971;2.792566;2.843831;2.887609;2.919482;2.936708;2.935696;2.914111;2.869696;2.803795;2.714921;2.608252;2.483948;2.347205;2.20121;2.048933;1.898101;1.748753;1.61133;1.484964;1.376005;1.283256;1.205757;1.140633;1.082045;1.027121;0.970593;0.912783;0.852227;0.791626;0.732422;0.674782;0.619682;0.564103;0.50809;0.448279;0.382874;0.306818;0.235097;0.126106;0.054329;0;0;0;0;0;0;0;0
"93";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"141";1913;12950;130123;51390;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.085914;0.133636;0.203142;0.266965;0.345849;0.431923;0.527957;0.63282;0.746612;0.869288;0.997767;1.134189;1.271851;1.413484;1.552613;1.689972;1.822729;1.949062;2.069962;2.181294;2.286151;2.37988;2.465417;2.541658;2.610332;2.672902;2.729033;2.780102;2.823112;2.857509;2.879056;2.884865;2.871608;2.83747;2.780691;2.703927;2.606418;2.494713;2.369585;2.236613;2.098747;1.958409;1.821946;1.688419;1.566152;1.453363;1.354762;1.268458;1.193006;1.125644;1.060967;0.997326;0.930722;0.863759;0.796893;0.735169;0.682064;0.639714;0.609607;0.589211;0.575263;0.560843;0.539197;0.502814;0.441414;0.36803;0.262798;0.140075;0.03716;0;0;0;0;0;0
"94";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"142";1883;12588;132520;55100;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086934;0.135415;0.206268;0.27139;0.351981;0.440024;0.538365;0.64585;0.762581;0.888502;1.020423;1.160499;1.301793;1.447032;1.589491;1.729842;1.865116;1.993406;2.115679;2.227716;2.332545;2.42538;2.508961;2.582011;2.64609;2.702515;2.751128;2.793317;2.826852;2.851428;2.863719;2.861292;2.841464;2.802921;2.744129;2.667665;2.572315;2.463812;2.342091;2.211814;2.075225;1.934154;1.794607;1.655419;1.525403;1.40318;1.294758;1.199491;1.117404;1.04694;0.983455;0.925316;0.868038;0.812584;0.757849;0.706655;0.660648;0.620728;0.588205;0.561758;0.541147;0.52342;0.505884;0.483809;0.452365;0.408885;0.349364;0.276132;0.202352;0.105293;0.049778;0;0;0;0
"95";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"143";1856;12286;120743;46538;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08871;0.138189;0.210525;0.277039;0.359364;0.449311;0.549778;0.659574;0.778791;0.907351;1.041976;1.184831;1.328802;1.476613;1.621355;1.763639;1.900384;2.029621;2.152299;2.264195;2.368327;2.459903;2.541555;2.611948;2.672557;2.72462;2.768033;2.803996;2.830517;2.84711;2.850845;2.839514;2.811037;2.764863;2.700192;2.620594;2.525465;2.421004;2.307322;2.188566;2.066117;1.940828;1.817216;1.693522;1.577047;1.46603;1.36528;1.273621;1.190876;1.11617;1.046162;0.981402;0.918962;0.861134;0.80694;0.758203;0.714614;0.674675;0.6373;0.598841;0.558676;0.512685;0.460258;0.399549;0.32001;0.249777;0.15379;0;0;0;0;0;0;0;0
"96";"OO4";"Ara";"1";"m";"OO";"OO.Ara.1.TRUE.wet";"10";300;500;TRUE;"wet";"144";1867;12646;159063;59788;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086854;0.135582;0.207162;0.273035;0.354697;0.444047;0.54398;0.65332;0.772156;0.900397;1.034736;1.177286;1.320876;1.468137;1.612084;1.753241;1.888467;2.01577;2.136051;2.245156;2.34599;2.433851;2.511192;2.57666;2.631628;2.67725;2.713586;2.741747;2.760264;2.768701;2.764791;2.746653;2.712705;2.662785;2.596296;2.516909;2.423968;2.323434;2.215266;2.103223;1.988256;1.870672;1.75408;1.636115;1.5233;1.41389;1.313076;1.220724;1.137805;1.064362;0.997631;0.93808;0.882831;0.834032;0.791556;0.758489;0.736054;0.723895;0.719953;0.719959;0.718478;0.709546;0.687117;0.645219;0.581893;0.494771;0.39146;0.28916;0.144333;0.063328;0;0;0;0;0
"97";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1475";23451;105686;440855;199142;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.050829;0.070598;0.082326;0.091977;0.099826;0.105704;0.110631;0.116022;0.122417;0.130772;0.141194;0.153909;0.168675;0.185028;0.202745;0.220764;0.2392;0.256989;0.274662;0.292363;0.3112;0.332754;0.358189;0.389562;0.426461;0.470579;0.520941;0.57892;0.645529;0.72233;0.814399;0.923843;1.061091;1.228465;1.438252;1.694329;2.001295;2.36242;2.764812;3.209513;3.660894;4.110655;4.51745;4.856212;5.094734;5.20852;5.182643;5.017065;4.717823;4.318113;3.840966;3.329905;2.819259;2.3345;1.90857;1.542705;1.257264;1.04096;0.895715;0.810845;0.778338;0.786736;0.822738;0.868247;0.904995;0.914131;0.880541;0.795196;0.667781;0.46627;0.27871
"98";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1476";21056;103454;416623;194022;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.054986;0.076561;0.089452;0.100376;0.109389;0.116394;0.122436;0.129;0.136604;0.146252;0.158018;0.172175;0.188514;0.206646;0.226477;0.246957;0.268311;0.289299;0.310379;0.331368;0.353072;0.376732;0.403223;0.434569;0.470597;0.513531;0.563316;0.622376;0.692814;0.777002;0.880609;1.004876;1.159208;1.342725;1.564562;1.824315;2.123244;2.462036;2.827985;3.22297;3.617805;4.008627;4.363227;4.663258;4.882873;5.000863;5.002829;4.883677;4.643315;4.3029;3.875905;3.39509;2.889797;2.385385;1.921236;1.508194;1.181274;0.938324;0.788196;0.719435;0.717049;0.758864;0.821983;0.880271;0.914303;0.909071;0.856769;0.757137;0.624787;0.43156;0.256641
"99";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1477";16324;88201;256361;119714;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.067344;0.087741;0.107772;0.120938;0.132681;0.142407;0.151211;0.160667;0.171291;0.184198;0.19934;0.217024;0.237008;0.258919;0.282831;0.307706;0.334074;0.360633;0.388065;0.416034;0.445229;0.476642;0.510566;0.54869;0.590082;0.63681;0.688725;0.748948;0.820855;0.908696;1.020759;1.160552;1.340223;1.55917;1.827047;2.140317;2.495919;2.888855;3.298246;3.719847;4.117891;4.485505;4.790622;5.018078;5.148773;5.17136;5.079846;4.882128;4.583498;4.212083;3.781213;3.320611;2.851804;2.390403;1.96323;1.570144;1.235733;0.951368;0.723982;0.543318;0.398536;0.287964;0.192042;0.114681;0.031122;0;0;0;0;0;0
"100";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1478";13952;83840;271977;121519;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072977;0.095299;0.117603;0.132602;0.146307;0.158;0.168789;0.18036;0.193163;0.208401;0.225951;0.246152;0.268733;0.293306;0.320003;0.347737;0.377194;0.407021;0.438082;0.470048;0.50366;0.539899;0.578828;0.62205;0.668166;0.719122;0.774406;0.837134;0.910756;0.999805;1.113038;1.254426;1.436566;1.658874;1.930692;2.247299;2.603878;2.99308;3.391612;3.792366;4.158867;4.482686;4.733531;4.897647;4.959244;4.911669;4.752428;4.497145;4.15536;3.762903;3.337837;2.914208;2.514044;2.150711;1.840604;1.574308;1.355049;1.162219;0.98834;0.820023;0.645133;0.487629;0.310331;0.116656;0.028043;0;0;0;0;0;0
"101";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1479";11744;76804;235532;106845;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.080553;0.105411;0.130618;0.147875;0.163925;0.177892;0.190929;0.204878;0.22015;0.238085;0.258503;0.281799;0.307667;0.335678;0.365992;0.397396;0.430695;0.464406;0.499556;0.535812;0.574031;0.615325;0.659725;0.708992;0.761413;0.819017;0.880946;0.950336;1.03061;1.126368;1.246709;1.395632;1.586192;1.817531;2.09899;2.424968;2.789444;3.183303;3.580985;3.972916;4.321321;4.61663;4.830173;4.950541;4.966075;4.874842;4.677337;4.392415;4.028537;3.620619;3.183283;2.747437;2.33222;1.949127;1.615121;1.322355;1.078964;0.869787;0.690697;0.52699;0.387767;0.191292;0.065216;0;0;0;0;0;0;0;0
"102";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1480";10470;73333;231750;103256;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.008531;0.053544;0.086419;0.111538;0.13939;0.158518;0.176244;0.191887;0.2066;0.222281;0.239311;0.259106;0.281446;0.306789;0.334846;0.365223;0.398156;0.432361;0.468697;0.505478;0.543716;0.582943;0.624014;0.668106;0.715342;0.767782;0.823822;0.885824;0.95292;1.028284;1.115114;1.217601;1.344402;1.498573;1.692412;1.923928;2.201531;2.518929;2.869874;3.245313;3.62083;3.987121;4.308339;4.574679;4.7587;4.848953;4.834649;4.71552;4.493847;4.192324;3.822015;3.420269;3.00221;2.596724;2.218946;1.87563;1.577637;1.313874;1.087631;0.887271;0.705683;0.515179;0.352916;0.122261;0;0;0;0;0;0;0;0;0
"103";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1481";9394;68865;221213;98146;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009056;0.05692;0.092051;0.119026;0.149261;0.17029;0.190006;0.207584;0.224168;0.241748;0.260653;0.282401;0.306753;0.334248;0.364632;0.397546;0.433311;0.470572;0.51028;0.550555;0.592417;0.635237;0.679826;0.727357;0.777921;0.833736;0.89315;0.958728;1.029605;1.109145;1.200703;1.308641;1.441959;1.60363;1.806099;2.046574;2.332701;2.656457;3.009725;3.38131;3.745029;4.089736;4.380143;4.606284;4.743853;4.784201;4.720818;4.558015;4.3011;3.9764;3.595143;3.194479;2.787363;2.399609;2.042976;1.721577;1.443851;1.198635;0.988821;0.804021;0.637972;0.464065;0.313242;0.106683;0;0;0;0;0;0;0;0;0
"104";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1482";8433;64389;200039;89421;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011926;0.058735;0.096115;0.132208;0.158334;0.183962;0.205121;0.224424;0.242936;0.262381;0.28331;0.307298;0.334076;0.364246;0.397528;0.433529;0.472594;0.513239;0.556502;0.600338;0.645856;0.69234;0.740616;0.791873;0.846171;0.905948;0.969601;1.040123;1.116796;1.203245;1.302765;1.419368;1.561648;1.731533;1.940814;2.185469;2.472375;2.792747;3.138166;3.497354;3.844919;4.170097;4.439516;4.643646;4.759673;4.778992;4.695093;4.512153;4.234739;3.889667;3.487563;3.066597;2.63957;2.233067;1.859172;1.522648;1.233037;0.979761;0.771732;0.589763;0.440029;0.316749;0.058204;0;0;0;0;0;0;0;0;0;0
"105";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1483";8031;62753;218149;96147;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012237;0.060271;0.098697;0.135892;0.162964;0.189643;0.211846;0.232244;0.251888;0.272526;0.294657;0.319875;0.347859;0.379228;0.413711;0.450954;0.491387;0.533548;0.578576;0.624375;0.672073;0.720821;0.771316;0.824578;0.880454;0.941298;1.005427;1.075932;1.152325;1.238602;1.33852;1.45656;1.601759;1.776049;1.991029;2.241582;2.53321;2.854971;3.19628;3.543587;3.870128;4.163452;4.391772;4.545833;4.607168;4.570861;4.435739;4.211402;3.906297;3.551149;3.157727;2.763856;2.381264;2.033267;1.728166;1.467055;1.253237;1.074122;0.928913;0.802204;0.68867;0.578583;0.452431;0.346594;0.204675;0.006683;0;0;0;0;0;0;0
"106";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1484";7320;58631;206822;90935;10;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.034579;0.075436;0.092693;0.113036;0.13445;0.15765;0.181611;0.206708;0.232908;0.259763;0.288048;0.316822;0.347285;0.378812;0.412373;0.448144;0.486327;0.527837;0.571517;0.618762;0.667432;0.718634;0.771286;0.825893;0.883288;0.943079;1.007658;1.075244;1.149217;1.229282;1.31989;1.425206;1.550032;1.703767;1.887988;2.114155;2.375788;2.677173;3.005087;3.346635;3.685744;3.993903;4.256884;4.444562;4.548363;4.554721;4.462963;4.277537;4.013165;3.68109;3.31379;2.921266;2.538613;2.174402;1.849106;1.569453;1.335696;1.149286;0.996445;0.87233;0.759913;0.651539;0.537686;0.408164;0.287949;0.153935;0;0;0;0;0;0;0;0
"107";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1485";6862;55979;192149;86055;11;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.036042;0.078663;0.096837;0.118235;0.140801;0.165293;0.19063;0.217204;0.24498;0.273469;0.303482;0.334002;0.366283;0.399643;0.435102;0.472848;0.513107;0.556865;0.602927;0.652788;0.704201;0.758312;0.813904;0.871389;0.931484;0.993635;1.060237;1.129484;1.205026;1.286932;1.380192;1.489396;1.619496;1.779778;1.970911;2.203514;2.469586;2.772201;3.096981;3.430545;3.756799;4.048359;4.291917;4.459854;4.544676;4.534822;4.430141;4.235069;3.963444;3.624801;3.250062;2.847668;2.452559;2.073364;1.731881;1.436461;1.189283;0.994412;0.840412;0.723541;0.6282;0.543641;0.45479;0.370317;0.245033;0.151569;0.010515;0;0;0;0;0;0;0
"108";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.FALSE.dry";"11";300;500;FALSE;"dry";"1486";6491;53505;190476;82553;12;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.037311;0.081449;0.10035;0.122622;0.146162;0.171774;0.19834;0.226279;0.255556;0.28565;0.317403;0.34971;0.383862;0.419094;0.456442;0.496077;0.538234;0.583973;0.632093;0.684209;0.738006;0.794697;0.852978;0.913211;0.976022;1.040672;1.109508;1.180591;1.257698;1.341047;1.436005;1.547609;1.681254;1.8467;2.044534;2.285254;2.559662;2.869496;3.198076;3.529662;3.845623;4.116945;4.328705;4.455388;4.490726;4.428768;4.274405;4.038476;3.740594;3.394314;3.032513;2.662974;2.315596;1.99358;1.709763;1.464524;1.253755;1.076497;0.920178;0.786189;0.659184;0.529619;0.393846;0.290153;0.108416;0;0;0;0;0;0;0;0;0
"109";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1487";4373;40205;153319;67250;1;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.047406;0.079027;0.099882;0.131307;0.162899;0.196741;0.233976;0.273103;0.314628;0.358452;0.403674;0.451384;0.499703;0.55026;0.60157;0.654777;0.709731;0.766446;0.826068;0.886908;0.950971;1.015533;1.082382;1.150442;1.220711;1.294519;1.37148;1.454677;1.541706;1.636665;1.738655;1.852405;1.981591;2.12995;2.305359;2.505454;2.737342;2.988336;3.255806;3.520464;3.765194;3.971102;4.114894;4.183421;4.164439;4.055347;3.863135;3.598578;3.27923;2.928558;2.560415;2.206366;1.870969;1.5785;1.328071;1.126022;0.967075;0.842175;0.743506;0.657348;0.578044;0.497123;0.412071;0.318794;0.233656;0.121481;0.052094;0;0;0;0;0;0;0;0
"110";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1488";2910;25934;120216;51383;2;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.064751;0.097962;0.143088;0.184115;0.23353;0.286078;0.34317;0.403895;0.468139;0.535795;0.605286;0.678052;0.751033;0.826468;0.901934;0.978966;1.057193;1.136529;1.218381;1.300168;1.384146;1.466214;1.548179;1.628475;1.708581;1.790814;1.876138;1.969531;2.069526;2.181327;2.302977;2.43723;2.583681;2.740525;2.908632;3.078797;3.250212;3.407211;3.542336;3.639055;3.684917;3.668052;3.58265;3.424863;3.208656;2.941234;2.648411;2.346662;2.054839;1.788378;1.550029;1.348904;1.17598;1.033368;0.911831;0.80921;0.721056;0.643193;0.57401;0.508232;0.446654;0.382511;0.31777;0.25476;0.16063;0.085076;0;0;0;0;0;0;0;0;0
"111";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1489";2494;20848;111272;46622;3;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.072749;0.111156;0.164641;0.213179;0.271927;0.334585;0.402823;0.47554;0.552567;0.633734;0.717082;0.804248;0.891446;0.981186;1.070371;1.160581;1.251124;1.341696;1.433743;1.52433;1.615992;1.704387;1.791739;1.876708;1.961208;2.047944;2.137993;2.236389;2.341094;2.456733;2.580025;2.712052;2.850107;2.989841;3.12856;3.255188;3.365213;3.444484;3.484883;3.475232;3.409087;3.281921;3.099204;2.86303;2.596859;2.309802;2.029266;1.768706;1.541726;1.355655;1.206583;1.092337;0.999595;0.922184;0.849655;0.778775;0.708187;0.638049;0.571308;0.506464;0.44603;0.382301;0.316446;0.250802;0.141812;0.069735;0;0;0;0;0;0;0;0;0
"112";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1490";2415;20450;241945;101837;4;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.073815;0.113168;0.168438;0.218628;0.279518;0.34459;0.415592;0.491391;0.57182;0.656708;0.743998;0.835378;0.926822;1.020859;1.114077;1.207907;1.301348;1.393809;1.486501;1.576352;1.665861;1.750938;1.834071;1.91441;1.994226;2.076459;2.162292;2.256327;2.355972;2.464452;2.576942;2.692391;2.806124;2.912405;3.006775;3.07974;3.126414;3.137979;3.109137;3.035753;2.917096;2.754051;2.556675;2.32838;2.090652;1.849091;1.623585;1.420866;1.247729;1.106278;0.990897;0.899041;0.821321;0.755475;0.696402;0.645008;0.602558;0.570844;0.552339;0.547886;0.557291;0.578697;0.608063;0.640444;0.669924;0.6905;0.697169;0.685738;0.653844;0.603478;0.535231;0.452206;0.361736;0.245437;0.144683
"113";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1491";2141;16226;98354;41648;5;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.083594;0.128398;0.191657;0.249234;0.319266;0.39431;0.476414;0.564281;0.657725;0.756529;0.858246;0.964756;1.07124;1.180464;1.288263;1.396099;1.502651;1.607167;1.711028;1.810901;1.909705;2.003078;2.093915;2.18142;2.26817;2.357354;2.450056;2.550787;2.656104;2.76847;2.881567;2.992907;3.096397;3.185397;3.254488;3.295174;3.302342;3.270308;3.195068;3.076102;2.915249;2.715706;2.490206;2.242607;1.995425;1.753371;1.535326;1.346476;1.191979;1.072003;0.979523;0.909115;0.849642;0.795802;0.740908;0.684524;0.6276;0.571437;0.518675;0.467683;0.419832;0.367977;0.312586;0.255339;0.157826;0.082155;0;0;0;0;0;0;0;0;0
"114";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1492";2053;15067;95619;39827;6;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.086357;0.132971;0.199216;0.25964;0.333342;0.412549;0.499451;0.592694;0.69208;0.797355;0.905848;1.019466;1.132937;1.249041;1.363169;1.476714;1.588155;1.696653;1.80363;1.905709;2.005949;2.100033;2.191022;2.27824;2.364357;2.452555;2.543763;2.642005;2.74327;2.848982;2.951932;3.048555;3.132138;3.196076;3.234895;3.242229;3.213667;3.147282;3.041035;2.897994;2.722346;2.519129;2.301618;2.073112;1.85304;1.643623;1.458912;1.300582;1.1705;1.066872;0.982533;0.913104;0.849724;0.789659;0.728339;0.666987;0.607093;0.549827;0.497194;0.446581;0.398463;0.344851;0.28654;0.2265;0.122089;0.057826;0;0;0;0;0;0;0;0;0
"115";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1493";2002;14501;105707;43369;7;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.087492;0.135136;0.203361;0.265652;0.341798;0.423781;0.513871;0.610662;0.713933;0.823391;0.936213;1.054313;1.172131;1.292453;1.410392;1.527288;1.641476;1.752035;1.860367;1.963068;2.063261;2.156721;2.246593;2.332262;2.41635;2.501829;2.589305;2.682114;2.775801;2.870835;2.959704;3.038385;3.100398;3.140024;3.152651;3.134517;3.082399;2.99724;2.878047;2.729029;2.554186;2.357787;2.151362;1.936699;1.731015;1.535812;1.364173;1.218059;1.099676;1.007637;0.935552;0.879233;0.830963;0.788024;0.746423;0.706513;0.668624;0.632522;0.598293;0.562846;0.523332;0.476214;0.415911;0.333015;0.265652;0.104197;0;0;0;0;0;0;0;0;0
"116";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1494";1902;13201;93446;38800;8;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09146;0.141976;0.215108;0.281831;0.36356;0.451653;0.548533;0.652659;0.763751;0.881429;1.002581;1.129165;1.255117;1.383306;1.508425;1.631838;1.751746;1.867194;1.979655;2.085604;2.188228;2.283135;2.373425;2.45835;2.540395;2.622291;2.704403;2.789438;2.872784;2.954126;3.025997;3.0841;3.122356;3.135966;3.120985;3.075913;2.998132;2.891016;2.754216;2.593262;2.412576;2.216666;2.016777;1.814303;1.624824;1.448719;1.296492;1.168085;1.063559;0.98006;0.91077;0.852038;0.797412;0.746074;0.695528;0.647375;0.602197;0.559561;0.519153;0.477037;0.432832;0.378602;0.316255;0.250575;0.134216;0.063202;0;0;0;0;0;0;0;0;0
"117";"OO4";"Rip";"1";"m";"OO";"OO.Rip.1.TRUE.dry";"11";300;500;TRUE;"dry";"1495";1870;12812;94638;37935;9;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.091814;0.143054;0.21784;0.286082;0.369835;0.460244;0.559795;0.666908;0.781279;0.902491;1.027295;1.157644;1.287218;1.418874;1.547058;1.673084;1.795038;1.911924;2.02523;2.131436;2.233763;2.327842;2.416754;2.499739;2.579212;2.657751;2.735561;2.814889;2.891014;2.963111;3.023872;3.069;3.092915;3.091686;3.062222;3.004757;2.917518;2.805215;2.667779;2.510659;2.337484;2.151621;1.962505;1.770303;1.58908;1.419022;1.270741;1.145409;1.044671;0.96716;0.907282;0.861131;0.821723;0.785917;0.749208;0.710382;0.668046;0.620625;0.567894;0.506347;0.440187;0.35992;0.276482;0.208194;0.039266;0;0;0;0;0;0;0;0;0;0
